"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1902147046548889693","Tue Mar 18 23:56:10 +0000 2025","0","Pada 18 Maret 2025 kemarin IHSG anjlok lebih dari 5% hal inj memicu trading halt oleh BEI sesuatu yang terakhir kali terjadi pada Maret 2020. Kejatuhan pasar saham ini bukan hanya berdampak pada investor tetapi juga memengaruhi ekonomi masyarakat https://t.co/hBSR5etJR4","1902147046548889693","https://pbs.twimg.com/media/GmXIp9Pa8AAWcP2.jpg","","in","Jakarta Utara, DKI Jakarta","0","1","0","https://x.com/gunawansanja/status/1902147046548889693","428174607","gunawansanja"
"1902147041725493528","Tue Mar 18 23:56:09 +0000 2025","559","Melihat berita korupsi hampir tiap saat daya beli masyarakat yg menurun anjloknya IHSG...sebagai rakyat saya hanya bisa berdoa lekas pulih bangsaku. Tolong teman2 juga ikut berdoa di bulan mulia ini. Sekali lagi ini bukan ttg 1 2 dan 3. Itu sdh selesai. Ayo terus bersuara https://t.co/J5f8t0xL3R","1902147041725493528","https://pbs.twimg.com/ext_tw_video_thumb/1902146993084100608/pu/img/jj4YqRMhJ8fHgfpS.jpg","","in","Indonesia","4","26","218","https://x.com/Hilmi28/status/1902147041725493528","65067181","Hilmi28"
"1902146999379726720","Tue Mar 18 23:55:59 +0000 2025","0","Gila IHSG turun 21 7%?","1902146999379726720","","","in","","0","1","0","https://x.com/hazelviewpoint/status/1902146999379726720","1606266207945965568","hazelviewpoint"
"1902146788402094387","Tue Mar 18 23:55:09 +0000 2025","535"," tahun ini udah daya beli menurun trus IHSG anjlok. makan dah tuh oke gas! https://t.co/tjC4dJdScH","1902146788402094387","https://pbs.twimg.com/media/GmXIbF7XwAANqop.jpg","","in","Indonesia","7","12","134","https://x.com/tanyarlfes/status/1902146788402094387","1371650588","tanyarlfes"
"1901984243523408035","Tue Mar 18 23:54:21 +0000 2025","0","@Jurigjarian75 @hnirankara Sejarah mana turunya harga ihsg menjatuhkan pemerintahan kan itu ihsg..masih ada saham saham yang positif..tahu nggak konsep ihsg...sok ahli lu...dasar gen z eh milenial","1902146587394240692","","Jurigjarian75","in","Indonesia","0","2","0","https://x.com/ASuyono471891/status/1902146587394240692","1817240237225254912","ASuyono471891"
"1902130062570430543","Tue Mar 18 23:53:58 +0000 2025","0","@irfanripaii Ambruk a wq ihsg","1902146493248913885","","irfanripaii","in","Tasikmalaya, Jawa Barat","0","0","0","https://x.com/FirmanHakim10_/status/1902146493248913885","1031980690298953729","FirmanHakim10_"
"1902146267733729645","Tue Mar 18 23:53:05 +0000 2025","0","IHSG Anjlok hingga Trading Halt BEI Minta Investor Cermat dan Rasional Ambil Keputusan https://t.co/H81m73U0C1 lewat @okezonenews","1902146267733729645","","","in","","0","0","0","https://x.com/KenCOman2/status/1902146267733729645","1275389602887417859","KenCOman2"
"1902114784109326718","Tue Mar 18 23:53:00 +0000 2025","0","@sepiberbisik IHSG itu apa kak?","1902146247185908020","","sepiberbisik","in","kepo ya ","0","0","0","https://x.com/idaramoe/status/1902146247185908020","1643738768242008065","idaramoe"
"1902146200348062038","Tue Mar 18 23:52:48 +0000 2025","0","INVESTOR BERLARIAN! IHSG TERSUNGKUR KE 6.011 EKONOMI INDONESIA DIKRITIK 'TUMBANG TANPA MUSUH'! https://t.co/WBizwHxf2S","1902146200348062038","","","in","في جاكرتا - نسوانتارا","0","0","0","https://x.com/mukroni68/status/1902146200348062038","106409090","mukroni68"
"1902146198364155998","Tue Mar 18 23:52:48 +0000 2025","0","Sptnya IHSG // IDX // bakal merah lagi hari ini karena smlm wall street di tutup turun. We will see turun nya berapa persen utk IHSG jeblok lagi gak spt kmarin. https://t.co/ClJqDgU1bL","1902146198364155998","https://pbs.twimg.com/media/GmXH3W6bMAAIerw.jpg","","in","","0","0","0","https://x.com/FahrulJan/status/1902146198364155998","1890856070","FahrulJan"
"1902146181809238478","Tue Mar 18 23:52:44 +0000 2025","0","pagi pagi bangun notif penuh orang rumah panik IHSG turun temen satu lagi sedih ada yang crying over her fictional men dan ada yang ngomel ngomel perkara pacarnya WHY SO CHAOS ","1902146181809238478","","","in","rant and everything","0","0","0","https://x.com/khaliesie/status/1902146181809238478","905582462608187392","khaliesie"
"1901925254232207771","Tue Mar 18 23:52:13 +0000 2025","1","@PartaiSocmed Jadi bubarkan IHSG dan semua all in ke Bitcoin ? di dunia sudah ada yang bubarkan pasar saham ?","1902146051840340104","","PartaiSocmed","in","jakarta ","0","0","0","https://x.com/jolayaw/status/1902146051840340104","2302597646","jolayaw"
"1901988290473201677","Tue Mar 18 23:51:52 +0000 2025","1","@V3g3L Di BEI investor asing yg punya dana lebih besar sangat mempengaruhi IHSG. Invstr lokal mah ga pengaruh","1902145961385980220","","V3g3L","in","Yogyakarta","0","0","0","https://x.com/BSastranegara/status/1902145961385980220","296804226","BSastranegara"
"1901963084886860268","Tue Mar 18 23:51:41 +0000 2025","0","@tanyarlfes IHSG tuh singkatan dri apa?","1902145916737663219","","tanyarlfes","in","Indonesia","0","0","0","https://x.com/lazywoshi/status/1902145916737663219","1302914301133336576","lazywoshi"
"1902145898844721363","Tue Mar 18 23:51:37 +0000 2025","0","seru bgt dengerin org yapping di radio ttg ruu tni gajelas sm ihsg anjlok ini","1902145898844721363","","","in","jovian moons","0","0","0","https://x.com/sateypadank/status/1902145898844721363","840855369484181504","sateypadank"
"1901963084886860268","Tue Mar 18 23:50:45 +0000 2025","1","@sathirerl @tanyarlfes Nah apa yg di lakukan sama investor yups.. sebelum telat sebelum kondisi peternakan makiin ancur dia JUAL RUGI alamak di jual rugi pun gaada yg mau beli makin lah dia turunin harga makin murah eh tetep gaada yg mau beli.. nah itu yg kira kira yg terjadi di ihsg sekarang","1902145680946426013","","kakpepee","in","","0","2","0","https://x.com/kakpepee/status/1902145680946426013","1673893228150665216","kakpepee"
"1901860114023456943","Tue Mar 18 23:50:28 +0000 2025","0","@BiLLYKHAERUDIN Iya ayo dukung para mafia migas dan para koruptor yg sdh merush IHSG.....kita bantu rame rame mereka dengan hastag Indonesia Gelap....ayoooo turun kejalan","1902145610763137116","","BiLLYKHAERUDIN","in","","0","0","0","https://x.com/joko503/status/1902145610763137116","1348942724825632769","joko503"
"1901984243523408035","Tue Mar 18 23:50:12 +0000 2025","0","@hnirankara ketika investor mendengar isu kalau menteri keuangannya mau mundur mereka berpikir inilah tanda2 kehancuran ekonomi indonesia. maka investor akan mengamankan investasinya dengan cara menjual lembar sahamnya. ya secara otomatis harga ihsg turun dong.","1902145544228864182","","HombingVic24304","in","Bandung","0","1","0","https://x.com/HombingVic24304/status/1902145544228864182","1643850047677943808","HombingVic24304"
"1901984243523408035","Tue Mar 18 23:49:46 +0000 2025","0","@hnirankara Opung: yang gelap itu kamu Nnt sibuk nyari dalang penyebebab IHSG anjlok....lucu banget Konoha oh konoha","1902145433079836856","","hnirankara","in","","0","0","0","https://x.com/Abrar180378/status/1902145433079836856","1779704804241244160","Abrar180378"
"1901878174503391233","Tue Mar 18 23:48:45 +0000 2025","2","@ibnux @nuicemedia Bangkeee... Besok mendadak IHSG naik karena udah dihimbau oleh presiden ","1902145180465303774","","ibnux","in","","0","0","1","https://x.com/Pukha12/status/1902145180465303774","1189012068197793792","Pukha12"
"1901895397196587478","Tue Mar 18 23:48:01 +0000 2025","2","@yuku_hito Saya sendiri bukan penganut analisa teknikal tapi kadang bisa kasih kita gambaran dimana posisi kita sekarang. Dari oktober sampai sekarang IHSG dan IDR konsisten melemah. Selama masih dalam garis kuning dan tidak ada kebijakan ekonomi yang jelas dipastikan fiskal kolaps https://t.co/fScphQimLV","1902144994951229908","https://pbs.twimg.com/media/GmXGyYbbkAAPUiU.jpg","yuku_hito","in","Kota Surabaya, Jawa Timur","0","1","0","https://x.com/rasyidfaris12/status/1902144994951229908","2895204738","rasyidfaris12"
"1901994697847173375","Tue Mar 18 23:47:57 +0000 2025","0","@jackjackparrr Iya ayo bikin hastag Indonesia gelap kita bantu para koruptor dan mafia migas mereka sdh mulai merush IHSG....kita rame rame dukung aksi para mafia migas dan para koruptor","1902144978190790967","","jackjackparrr","in","","0","0","0","https://x.com/joko503/status/1902144978190790967","1348942724825632769","joko503"
"1902144844002173381","Tue Mar 18 23:47:25 +0000 2025","0","mereka gatau ya ihsg itu apa? ","1902144844002173381","","","in","somewhere","0","0","0","https://x.com/dailynonay/status/1902144844002173381","1059061329103806465","dailynonay"
"1902144840886108307","Tue Mar 18 23:47:24 +0000 2025","0","7 Fakta IHSG Ambruk dan Dihentikan Perdagangannya Kronologi-Penyebab https://t.co/0AlCEDodwr","1902144840886108307","","","in","Jakarta Capital Region","1","1","3","https://x.com/cnbcindonesia/status/1902144840886108307","847372542830444544","cnbcindonesia"
"1902144777946284539","Tue Mar 18 23:47:09 +0000 2025","0","Jangan sampe IHSG disuruh buka 24 jam","1902144777946284539","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/BangIssan/status/1902144777946284539","1397546059","BangIssan"
"1902144743917920368","Tue Mar 18 23:47:01 +0000 2025","0","Result Pengeluaran : TUVALU MIDDAY Tanggal : 19- MARET- 2025 Result : 2849 Shio : ULAR Selamat kepada para pemenang!! #IHSG #TUVALUMIDDAY #CASN #oyasumika #KimSaeron #Gitasav #bursatravestileri #M","1902144743917920368","","","in","","0","0","0","https://x.com/Kps4D/status/1902144743917920368","1478979271301365761","Kps4D"
"1902144677996015641","Tue Mar 18 23:46:46 +0000 2025","0","Lo datengin BEI dan ngasi himbauan doang gak bikin IHSG naik bego.","1902144677996015641","","","in","unlabeled account, she/her","0","1","0","https://x.com/renoviae/status/1902144677996015641","1690590909073874944","renoviae"
"1902136362322817056","Tue Mar 18 23:46:44 +0000 2025","0","@khairaumh apalagi ihsg juga turun kemarin huhu","1902144672577024195","","khairaumh","in","Saturn","0","0","0","https://x.com/saturnusschild/status/1902144672577024195","785676156166995968","saturnusschild"
"1902144670035276075","Tue Mar 18 23:46:44 +0000 2025","298","pagii pagiii rabu anies utang pemimpin dingin ruu tni selamat yaaa selamattt ihsg snbp emyu https://t.co/5qFBQniDF4 https://t.co/VVZxAH4vW6","1902144670035276075","https://pbs.twimg.com/media/GmXGfkHa4AANSCd.jpg","","in","","0","6","41","https://x.com/mxarjan/status/1902144670035276075","3375908848","mxarjan"
"1901992290161463443","Tue Mar 18 23:46:41 +0000 2025","0","@arkaatmaja7 @NOTASLIMBOY dasco sampe ke BEI kenapa bang?panik juga kan pasti kalo itu analisa buzzer trus ihsg turun ga apa2 ngapain tuh dasco sampe ke BEI trus sri mul sampe konpers #pakeOtak","1902144657641107528","","arkaatmaja7","in","","0","0","0","https://x.com/ableh_on_line/status/1902144657641107528","42982517","ableh_on_line"
"1901899486022316124","Tue Mar 18 23:46:29 +0000 2025","0","@yudhakhel Terus IHSG jadi naik lagi gitu? Wkwkwkwk","1902144607716249722","","yudhakhel","in","","0","0","0","https://x.com/elsnrcy/status/1902144607716249722","1829736810412720130","elsnrcy"
"1901910657144131597","Tue Mar 18 23:46:26 +0000 2025","1","@WAHYU_UNIFORM Kalau IHSG terus melemah tentu efek dominonya akan sampai kpd kesulitan liquiditas dan sumber pembiayaan utk corporate2. Kmdn ada gejolak kurs yg tentu juga akan menyentuh perekonomian orang2 di desa krn ada inflasi meningkat","1902144596169367898","","WAHYU_UNIFORM","in","Depok","0","0","0","https://x.com/setiawan6251/status/1902144596169367898","377402753","setiawan6251"
"1901910657144131597","Tue Mar 18 23:46:24 +0000 2025","0","@WAHYU_UNIFORM market menunggu respon pemerintah atas kejadian trading halt krn anjloknya IHSG &gt;5% tsb. tp dikatakan orang desa tdk punya saham tanpa rapat press release solusi dr tim ekonominya jelas sentimen negatif yg terus bergulir tdk boleh berlanjut atau memang tdk faham?","1902144589001322702","","WAHYU_UNIFORM","in","Depok","0","1","0","https://x.com/setiawan6251/status/1902144589001322702","377402753","setiawan6251"
"1902144573025218801","Tue Mar 18 23:46:21 +0000 2025","166","pagii pagiii rabu anies utang pemimpin dingin ruu tni selamat yaaa selamattt ihsg snbp emyu https://t.co/tmeTdzttFO https://t.co/r9sE2aKAQE","1902144573025218801","https://pbs.twimg.com/media/GmXGaBDa8AEUdoW.jpg","","in","","0","2","30","https://x.com/fdyian/status/1902144573025218801","1088741144","fdyian"
"1902144560538775891","Tue Mar 18 23:46:18 +0000 2025","0","yaampun keliatan bgt buzzernya. masa iya ihsg masih dibandingin sama mbg??????? goblok","1902144560538775891","","","in","","0","0","0","https://x.com/usedtobefvn/status/1902144560538775891","1010490719977463808","usedtobefvn"
"1901922780695929165","Tue Mar 18 23:46:16 +0000 2025","0","@Metro_TV Hahahahaha.... Mungkin mau nyari dalang yang bikin IHSG anjlok","1902144556210254304","","Metro_TV","in","","0","0","0","https://x.com/Abrar180378/status/1902144556210254304","1779704804241244160","Abrar180378"
"1902144455010087329","Tue Mar 18 23:45:52 +0000 2025","0","Gua tau ini IHSG anjlok bukan 'settingan' politik. Tapi gua takut IHSG dimanfaatkan. Dibikin sebagai ajang mereka untuk mengesahkan UU TNI. Mereka pikir kita lengah karena fokusnya terbagi. Kawal terus #TolakRevisiUUTNI","1902144455010087329","","","in","ID","0","0","0","https://x.com/deepinsaus/status/1902144455010087329","252421000","deepinsaus"
"1901936621291028507","Tue Mar 18 23:45:46 +0000 2025","0","@ARSIPAJA Makin habis dah sektor properti. Gara2 PPN 11% banyak developer yang bangkrut. Naik ke 12% makin lebih susah lagi cari pembeli karena kurangnya daya beli masyarakat dan sekarang ditambah lagi perampasan macam begini. Serem lihat IHSG kemaren ga tau hari ini bgmn? ‍","1902144426593649128","","ARSIPAJA","in","","0","0","0","https://x.com/widj_wuming/status/1902144426593649128","829742209377275905","widj_wuming"
"1902144313523597347","Tue Mar 18 23:45:19 +0000 2025","6","lu semua kalo gatau diem aja deh noh grgr IHSG turun segala jual beli saham di stop dulu grgr anjlok gileeee aje kata gue wkkwkwkw mau dong program makan gratis nya lumayan buat gantiin rugi https://t.co/thJconrg1F","1902144313523597347","https://pbs.twimg.com/media/GmXGK5VbIAAHYek.jpg","","in","","0","7","0","https://x.com/jaedynation_/status/1902144313523597347","1626055209226215425","jaedynation_"
"1902144279478489156","Tue Mar 18 23:45:11 +0000 2025","0","18 Maret 2025. IHSG kena trading halt krn melemah &gt;5% atau trading halt pertama sejak 10 September 2020. 19 Maret 2025. Akun ini akan mulai aktif mengabarkan perkembangan pasar.","1902144279478489156","","","in","","0","0","0","https://x.com/MrktWatcher/status/1902144279478489156","1606346499688124418","MrktWatcher"
"1902050938216706294","Tue Mar 18 23:45:08 +0000 2025","0","@mbuhraerti @NenkMonica Sebenarnya bursa efek turun sejak APBN diramal jebol 600 triliun di 2024 berita berlebihan IHSG untuk mengurangi atensi publik atas kepentingan DPR dan pemerintah di RUU TNI dan kejaksaan.","1902144267306594714","","mbuhraerti","in","","0","0","0","https://x.com/AndreasAbdianto/status/1902144267306594714","1449035035","AndreasAbdianto"
"1902144236637852040","Tue Mar 18 23:45:00 +0000 2025","1","Kalau hari ini IHSG hijau dah nggak asyik Bikin Halt 1-2x lagi baru mantap Mumpung lagi ada duit. Daripada belanja barang nggak guna mending beli saham. Coba komentar nya positif ttg bursa harga saham naik pada Take Profit ekonomi jalan tu pada belanja cuan nya","1902144236637852040","","","in","Sambas","0","0","0","https://x.com/marvelle_danny/status/1902144236637852040","2458124804","marvelle_danny"
"1902144051304132774","Tue Mar 18 23:44:16 +0000 2025","1","Ga makan pake IHSG ada yg peduli gak sekitar kau? Padahal judol aja ada makelarnya... Expecting whole nation liquidity &amp; prospect that create foundation of entire assets sustainabilty with microeconomic aspects like lunch? Your fucking Makan Bergizi Gagal???","1902144051304132774","","","in","Coelacanth Menadoensis","0","1","0","https://x.com/MurtadoSon_Sun/status/1902144051304132774","1350818190494818305","MurtadoSon_Sun"
"1901945036633509940","Tue Mar 18 23:43:45 +0000 2025","1","@TanoMaskhe @ernestprakasa 1. APBN defisit 2. Utang naik per januari 3. Efisiensi tapi fullboard di Fairmont 4. Rupiah lemah lunglai 5. Danantara 6. RUU TNI 7. IHSG terjun bebas Tandany apa? Kamu dasar pengecut beraninua cuma pakai akun anonymous.","1902143921398149389","","TanoMaskhe","in","","0","0","0","https://x.com/fahmanis_/status/1902143921398149389","1011558426","fahmanis_"
"1901963084886860268","Tue Mar 18 23:43:19 +0000 2025","0","@sathirerl @tanyarlfes Ihsg tu weighted average dari seluruh saham yg ada di Indonesia.. ibaratnya ada orang mau buka peternakan yang ada macem macem hewan.. di awal perusahaan ini nyari dana ke masyarakat buat bangun ni peternakan. Nah investor ini karena dah modalin jadi punya hak atas pendapatan...","1902143812333678597","","sathirerl","in","","0","1","0","https://x.com/kakpepee/status/1902143812333678597","1673893228150665216","kakpepee"
"1902143707140517995","Tue Mar 18 23:42:54 +0000 2025","0","IHSG anjlok parah... Dah gitu aja pagi ini Fedi Nuril Kim Sae Ron Zona Uang #TolakRUUTNI","1902143707140517995","","","in","Parma, Emilia Romagna","0","0","0","https://x.com/kyuemilia/status/1902143707140517995","1417836449399906304","kyuemilia"
"1901984243523408035","Tue Mar 18 23:42:48 +0000 2025","0","@hnirankara Dengan ambruknya IHSG menunjukan pelaku pasar tidak percaya pada pemerintahan @prabowo dan #AnakHaramKonstitusi","1902143681425248460","","hnirankara","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/andi_jaya2021/status/1902143681425248460","3799450512","andi_jaya2021"
"1902141043904278711","Tue Mar 18 23:35:59 +0000 2025","0","Dampak ihsg turun https://t.co/ekYx8l9Xyi","1902141967083126863","https://pbs.twimg.com/media/GmXEA7na8AEYkbW.jpg","aiemgoodboy","in","","0","1","0","https://x.com/aiemgoodboy/status/1902141967083126863","1370425765087481857","aiemgoodboy"
"1901945036633509940","Tue Mar 18 23:35:36 +0000 2025","0","@beyoubeau @ernestprakasa Dikit dikit anak Abah ga punya argumen laen... Anak Abah bisa kendaliin IHSG? https://t.co/5yCtwfcHBX","1902141870668673384","https://pbs.twimg.com/media/GmXD82Ya8AADXSr.jpg","beyoubeau","in","","0","1","0","https://x.com/darksoul2709/status/1902141870668673384","1751122579832897536","darksoul2709"
"1901982593526219239","Tue Mar 18 23:33:42 +0000 2025","1","@kompascom coba belajar ke pak @SBYudhoyono Ketua MTi @PDemokrat beliau bisa menaikkan IHSG dari dibawah 1000 menjadi diatas 5 ribuan dalam satu dekade","1902141393256272160","","kompascom","in","","0","0","0","https://x.com/RudiBudiman80/status/1902141393256272160","1663014010340659202","RudiBudiman80"
"1902141308673913284","Tue Mar 18 23:33:22 +0000 2025","1","dipikirnya dengan indeks IHSG yang turun gak akan berdampak ke orang2 di desa karna gk ikut dg hal2 pasar modal. Hey anda..... kalo kita cidera di kepala bisa berpengaruh ke bawah misal tangan atau kaki yang gk bisa gerak lagi atau mulut yg gak bisa ngomong lagi.","1902141308673913284","","","in","kuvukiland","0","0","0","https://x.com/Messengerofdude/status/1902141308673913284","1279781719814500355","Messengerofdude"
"1902141281419272520","Tue Mar 18 23:33:16 +0000 2025","6","IHSG kembali ambles dan bergerak di zona merah pada pembukaan perdagangan Selasa (18/3). Apakah ini imbas dari isu Sri Mulyani mundur dari kabinet? Atau Pasar Gak Percaya Dengan Kinerja Pemerintah Presiden Prabowo? https://t.co/3hNiiw4sDg","1902141281419272520","https://pbs.twimg.com/ext_tw_video_thumb/1902141184539291651/pu/img/DmKBlicA-3rfZZSK.jpg","","in","Jakarta, Indonesia","0","1","3","https://x.com/Mata_Netizen62/status/1902141281419272520","817971930103828480","Mata_Netizen62"
"1901955380919533846","Tue Mar 18 23:33:06 +0000 2025","1","@skynohoe @yudhakhel IHSG anjlok 5% pada 18 Maret 2025 picu trading halt jam 11:19 WIB karena saham PT DCI Indonesia &amp; PT Barito Renewables jatuh ke batas bawah. Efeknya: kepercayaan investor goyah volatilitas pasar naik potensi depresiasi rupiah &amp; valuasi perusahaan turun. Ekonomi bisa melambat","1902141240780443745","","skynohoe","in","wherever you are","0","0","0","https://x.com/grok/status/1902141240780443745","1720665183188922368","grok"
"1902141230588530967","Tue Mar 18 23:33:04 +0000 2025","0","Pakkk. Market tuh responnya cepet pak kalo IHSG sampe kek gini lama lama pasar ril nya juga bakalan ngikutin. Rupiah anjlok pakkk. Astaghfirullah puasa ","1902141230588530967","","","in","Yogyakarta","0","0","0","https://x.com/firdausrafqi/status/1902141230588530967","447200722","firdausrafqi"
"1902141212758508020","Tue Mar 18 23:32:59 +0000 2025","0","Saran aja pak mungkin Bapak bisa datang tiap hari ke BEI biar IHSG kita naik terus...heuheu #ihsganjlok #Indonesia","1902141212758508020","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/offsideindns/status/1902141212758508020","1636399127176302592","offsideindns"
"1902141195327078699","Tue Mar 18 23:32:55 +0000 2025","1","prabtol: ayo ihsg naik investor asing: orang goblok orang goblok blok goblok goblok ","1902141195327078699","","","in","","0","0","0","https://x.com/aingsinga/status/1902141195327078699","1005218367077265409","aingsinga"
"1901964670183018706","Tue Mar 18 23:32:53 +0000 2025","10","@el_avraham Klasik banget kan? Pas IHSG naik langsung diklaim sebagai keberhasilan presidenku padahal market itu nggak bisa dikendalikan cuma pakai pidato atau citra. Tapi begitu IHSG anjlok sampai trading halt tiba-tiba yang disalahin pihak lain seolah ada konspirasi dari oposisi atau","1902141184296022152","","el_avraham","in","","0","0","2","https://x.com/KhwarizxHayth/status/1902141184296022152","1637960552369758209","KhwarizxHayth"
"1902141149919510768","Tue Mar 18 23:32:44 +0000 2025","0","Serendah apa pendidikan kita sampai-sampai IHSG dikatain anak abah ???","1902141149919510768","","","in","Indonesia","0","0","0","https://x.com/M_ArifRahmanH/status/1902141149919510768","1484681239","M_ArifRahmanH"
"1902141111373852894","Tue Mar 18 23:32:35 +0000 2025","0"," IHSG anjlok 7%! Apa yang sebenarnya terjadi? Isu mundurnya Sri Mulyani atau sesuatu yang lebih besar? &amp; Apa Dampaknya Bagi ekonomi masyarakat? #IHSG #Ekonomi #KrisisEkonomi https://t.co/7RmKxleePF","1902141111373852894","","","in","Situbondo, Indonesia","0","0","0","https://x.com/zalalenacom/status/1902141111373852894","1835386703898607616","zalalenacom"
"1901931085560479982","Tue Mar 18 23:32:31 +0000 2025","0","@mardigu024 Ayo mas kita dukung para mafia migas dan para koruptor mereka sdh mulai dengan melemahkan IHSG....kita dukung hastag Indonesia Gelap","1902141093040509380","","mardigu024","in","","0","0","0","https://x.com/joko503/status/1902141093040509380","1348942724825632769","joko503"
"1901852292674113787","Tue Mar 18 23:32:03 +0000 2025","0","@azizan_mars @Saham_fess Ihsg kok suspend wkwkwkwwk","1902140978447941825","","azizan_mars","in","","0","0","0","https://x.com/Fauzan17459562/status/1902140978447941825","1363749297796255744","Fauzan17459562"
"1902140805000962506","Tue Mar 18 23:31:22 +0000 2025","0","Hadeh bener ni negara. Ga tenang tiap hari liat berita. Kali ini ihsg.","1902140805000962506","","","in","Tangerang, Indonesia","0","0","0","https://x.com/AisyMand/status/1902140805000962506","299625148","AisyMand"
"1902140780334252416","Tue Mar 18 23:31:16 +0000 2025","1","IHSG jeblok BEI dikunjungi dewan dikira bursa sakit kudu dibesuk luar biasa","1902140780334252416","","","in","","0","0","0","https://x.com/aagunawan_/status/1902140780334252416","1435753843162107906","aagunawan_"
"1901955380919533846","Tue Mar 18 23:31:02 +0000 2025","0","@yudhakhel biarin dulu seneng²nya tar juga ngerasain akibat ihsg turun derastis","1902140721005785216","","yudhakhel","in","","0","0","0","https://x.com/DanielSept31788/status/1902140721005785216","1782246979747434497","DanielSept31788"
"1902140684074930483","Tue Mar 18 23:30:53 +0000 2025","0","kita liat IHSG hari ini","1902140684074930483","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/SuroyoFaris/status/1902140684074930483","1062357124242501637","SuroyoFaris"
"1902140547063828746","Tue Mar 18 23:30:21 +0000 2025","0","IHSG Anjlok Tanpa Minta Izin Netizen Nangis Saham Merah Membara https://t.co/TcMPI4VzV9","1902140547063828746","","","in","Jakarta, Indonesia","0","1","0","https://x.com/detikinet/status/1902140547063828746","135815019","detikinet"
"1902140463064478106","Tue Mar 18 23:30:01 +0000 2025","0","Ekonomi=IHSG","1902140463064478106","","","in","","0","0","0","https://x.com/miekusedap/status/1902140463064478106","1809137295368540161","miekusedap"
"1902140380872896570","Tue Mar 18 23:29:41 +0000 2025","2","paling habis ini ihsg disuntik dana dari proyek pemerintah yg gak jelas itu trus muncul berita IHSG sudah membaik terima kasih [nama pejabat] ","1902140380872896570","","","in","She/her","0","0","0","https://x.com/rvhizen/status/1902140380872896570","2451239989","rvhizen"
"1902140371163082935","Tue Mar 18 23:29:39 +0000 2025","0","IHSG anomali banget ini mah kemaren tapi rupanya ada yg lebih aneh yaitu statement yang diberikan ke publik. Gampang banget di blow up jadi statement bias tanpa reason yg jelas dan mendalam","1902140371163082935","","","in","Semarang City, Central Java ","0","0","0","https://x.com/ZTFTi7/status/1902140371163082935","2262271256","ZTFTi7"
"1902140302078701702","Tue Mar 18 23:29:22 +0000 2025","0","Anjng porfolio merah semua mana ihsg turun drastis ini pemerintah pada ngapain sih https://t.co/vnzUIIHi6G","1902140302078701702","https://pbs.twimg.com/media/GmXChkSacAAOhPR.jpg","","in","pinggir jalan, belok kiri","0","1","0","https://x.com/gung_dani/status/1902140302078701702","75779878","gung_dani"
"1901851482766606825","Tue Mar 18 23:28:58 +0000 2025","0","@itsindiv 5% drop IHSG untuk bisa naik kembali bisa 2-4 tahun untuk recovery. Sentimen negatif yang ada terus menerus bukan menjadi momentum naik tapi turun. Indeed emas sekarang lagi naik untuk melindungi nilai aset. Ketar ketir juga kalau beli harga lantai sekarang. Entry jika kabar baik","1902140201704812632","","itsindiv","in","Galapagos, Ecuador","0","0","0","https://x.com/logicfailguy/status/1902140201704812632","1404008840253767689","logicfailguy"
"1902140187167400447","Tue Mar 18 23:28:55 +0000 2025","0","Pokoknya gw cuma bisa menyemangati..... (termasuk menyemangati diri sendiri) Get well soon investor ritel.... Get well soon IHSG...","1902140187167400447","","","in","무도멤버들앞","0","0","0","https://x.com/citrarousstia/status/1902140187167400447","102009827","citrarousstia"
"1902003507353485661","Tue Mar 18 23:28:52 +0000 2025","0","@Mdy_Asmara1701 Ketularan goblok penjilat rezim gemoy. Kalau akibat kebijakan @realDonaldTrump kenapa cuma IHSG yang anjlok..? Kenapa bursa saham lainnya khususnya di Asia malah pada naik indeksnya? #NegeriParaBedebah","1902140176467685454","","Mdy_Asmara1701","in","Yogyakarta, Indonesia","0","0","0","https://x.com/siengkong27/status/1902140176467685454","757532891353980928","siengkong27"
"1902140125842411928","Tue Mar 18 23:28:40 +0000 2025","2","Indeks Harga Saham Gabungan (IHSG) mengalami penurunan tajam lebih dari 6 12% pada perdagangan hari ini memicu Bursa Efek Indonesia (BEI) untuk melakukan suspensi sementara. Penurunan ini terjadi pada Selasa 18 Maret 2025 sekitar pukul 11.11 WIB dan menimbulkan kekhawatiran https://t.co/HEwJbOuhmT","1902140125842411928","https://pbs.twimg.com/ext_tw_video_thumb/1902139941351780354/pu/img/L3H9NOhIbu41qPBD.jpg","","in","Indonesia","0","0","0","https://x.com/alineadotid/status/1902140125842411928","354168059","alineadotid"
"1902114784109326718","Tue Mar 18 23:28:40 +0000 2025","0","@sepiberbisik ihsg tu apa bg","1902140124382789851","","sepiberbisik","in","Denmark, Western Australia","0","0","0","https://x.com/azkalfernata/status/1902140124382789851","1507010558834655232","azkalfernata"
